链接标题,内容摘要,来源贴吧,最近回复用户名,最近回复时间,链接地址,主题帖包含图片链接,主题帖内容,图片本地存储地址
"这是钓鱼网站吗,",,图拉丁,李墨愁cjtm,2021-12-01 19:27,https://tieba.baidu.com/p/7634044153?pid=142290783482&cid=0#142290783482,"['http://tiebapic.baidu.com/forum/w%3D580/sign=eee2753311e736d158138c00ab524ffc/45368b82b9014a90a0ef7d52ec773912b21bee29.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=61270499b71fbe091c5ec31c5b620c30/9630738b4710b912d210cd1186fdfc0393452228.jpg']","['', '是真的么']","['../../results\\钓鱼网站\\images\\李墨愁cjtm-0.jpg', '../../results\\钓鱼网站\\images\\李墨愁cjtm-1.jpg']"
回复:最近的钓鱼网站(不想上当的看这里),这种狗皮膏药是杀不绝的 也不要怨吧务 毕竟不能永久封禁 只能等百度处理,地下城与勇士,不叽蝈蝈,2021-11-05 15:42,https://tieba.baidu.com/p/7601467123?pid=141936654006&cid=0#141936654006,['http://tiebapic.baidu.com/forum/w%3D580/sign=29188d77a51986184147ef8c7aed2e69/70250ff41bd5ad6e47c76cfcdccb39dbb6fd3cac.jpg'],"['建议去下载一个有防御识别的浏览器', '这种狗皮膏药是杀不绝的 也不要怨吧务 毕竟不能永久封禁 只能等百度处理', '我觉得还是换个脑子比较方便', '对付流氓，只能比流氓更流氓是吧？', '还有 如果你对这个网站表示质疑  你可以  随便在里面输入数字  然后点登录 如果瞎按都可以登录 那就是钓鱼网站了。。。', '以毒攻毒，养蛊', '傻子连360都能下来有毒的，救不了', '傻子要被骗你就是告诉他是假的他也不信', '是骗子是骗子是骗子漕，被骗了.jpg', '关键正常人压根不会去点这个链接', '360？狗都不用', '正常人电脑网站都只用快捷登陆和扫码登陆']",['../../results\\钓鱼网站\\images\\不叽蝈蝈.jpg']
回复:现在钓鱼网站都没人管了吗??,"天真的小S可B爱太多,骗子都不够用系列",地下城与勇士,Ny763387820,2021-11-03 16:12,https://tieba.baidu.com/p/7599000127?pid=141909994493&cid=141910050322#141910050322,"['http://tiebapic.baidu.com/forum/w%3D580/sign=2055750a4cdfa9ecfd2e561f52d1f754/f891a50f4bfbfbed79e2216925f0f736afc31f2f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=84aa33f9f4ec8a13141a57e8c7029157/06314afbfbedab64d0c95ad6aa36afc379311e2f.jpg']","['谁点谁被盗号，我刚被盗了10亿金币，200万无色，一块技功5.6史诗玉，我已经报警了，后续给大家更新，有关系的帮忙查查是哪个地区的！', '顶我上去。', '顶我上去。', '该着', '顶了', '不是手机QQ扫码登录的网站一律不上', '登录过的记得改下密码！！！！', '吧务真是不做事', '他那个域名就不是TX的域名，这个看仔细了。而且现在这些操作能扫码一定要扫码登陆。', '为什么你会被这种网站骗啊，机器人24小时刷帖吧务是人管不住的，发这个贴的账号也换了十几个了', '还真有人上当啊 我的天', '手动输入密码真有你的', '', '666', '这样自爆容易让9月末的那群人无地自容']","['../../results\\钓鱼网站\\images\\第三回合_-0.jpg', '../../results\\钓鱼网站\\images\\第三回合_-1.jpg']"
回复:现在钓鱼网站都没人管了吗??,不是手机QQ扫码登录的一律不上,地下城与勇士,Diane丶5,2021-11-03 15:41,https://tieba.baidu.com/p/7599000127?pid=141909685227&cid=0#141909685227,"['http://tiebapic.baidu.com/forum/w%3D580/sign=2055750a4cdfa9ecfd2e561f52d1f754/f891a50f4bfbfbed79e2216925f0f736afc31f2f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=84aa33f9f4ec8a13141a57e8c7029157/06314afbfbedab64d0c95ad6aa36afc379311e2f.jpg']","['谁点谁被盗号，我刚被盗了10亿金币，200万无色，一块技功5.6史诗玉，我已经报警了，后续给大家更新，有关系的帮忙查查是哪个地区的！', '顶我上去。', '顶我上去。', '该着', '顶了', '不是手机QQ扫码登录的网站一律不上', '登录过的记得改下密码！！！！', '吧务真是不做事', '他那个域名就不是TX的域名，这个看仔细了。而且现在这些操作能扫码一定要扫码登陆。', '为什么你会被这种网站骗啊，机器人24小时刷帖吧务是人管不住的，发这个贴的账号也换了十几个了', '还真有人上当啊 我的天', '手动输入密码真有你的', '', '666', '这样自爆容易让9月末的那群人无地自容']","['../../results\\钓鱼网站\\images\\第三回合_-0.jpg', '../../results\\钓鱼网站\\images\\第三回合_-1.jpg']"
"回复:等了好久终于遇到钓鱼网站了,逐步说明这个网站的流程。","遇到不确定是不是官网像我随便输入,能下一步的都是,信息不正确密码错误的是官网。官方网站有格式的,不能随便输入。",qq三国,忧伤06231351,2021-10-12 16:56,https://tieba.baidu.com/p/7572809695?pid=141641005011&cid=0#141641005011,"['http://tiebapic.baidu.com/forum/w%3D580/sign=ad8adf27f7fb43161a1f7a7210a64642/37627dcb0a46f21f2eeee1bfb3246b600e33aea9.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=432f72ea66c79f3d8fe1e4388aa1cdbc/2355fa039245d6885e2d85b1f9c27d1ed21b2424.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7bc42d0be4389b5038ffe05ab535e5f1/7dbefbfaaf51f3def99a8e71c9eef01f3a297927.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=f8f75325922a60595210e1121836342d/3591b0003af33a8740a8bff6835c10385143b5ba.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=e5036945513387449cc52f74610fd937/d433053b5bb5c9ea06e934f68839b6003af3b331.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7992cbcf48ce36d3a20483380af33a24/1b5ab4119313b07ee8a7671d51d7912397dd8c31.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7c6e2708892a283443a636036bb5c92e/da2fef50352ac65c0c0f5166a6f2b21192138ac1.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=bccb3c9906a98226b8c12b2fba83b97a/53b3b651f8198618617551680fed2e738ad4e651.jpg']","['首先注意这不是邮箱官网，QQ发的一般是QQ邮箱什么项目组，标题为蓝色的。', '看到不要慌，去安全中心确定下有没有异地登录，一般异地登录会被冻结谁也，用不了需要解冻。', '这些都是假的点进去没什么不详细说了，直接跳过。', 'QQ号对的玩玩他，密码是 随便输入的pianzinidiezaishuani（骗子你爹在耍你），这里说一句在不确定是官网的话密码随便输入如果不显示密码错误，肯定是钓鱼网站了。', '这两个随便输入直接跳过了.我输入的1414114、7474747474.', '', '不得不说现在骗子的钓鱼网站越来越完善了。和官网的一样，输入完后就是第二张图这样。这时候你所有的信息都是你亲手输入给骗子的。', 'gkd', '最后说一句，收到类似的邮件不要慌，去手机管家或者安全中心确认一下，如果都没有，手机上QQ有个紧急冻结，冻结就好了哪怕你号正在登录也会被踢下来。遇到不确定是不是官网像我随便输入，能下一步的都是钓鱼网站，信息不正确密码错误的是官网。官方网站有格式的，不能随便输入。', '刚刚又想起来一个：手机更改绑定最少需要24小时，没有几个小时就会更换的，而且被更换腾讯会给你的手机发更换提示，并且你只要回复一下就可以取消更改。', '正经人谁用网站改密码啊直接要改安全中心app打开两分钟的事', '你刚加QQ群，基本三天内会收到一封，我号上已经有好几封这样的信了。', '官方不作为，如果在发邮件时对邮件进行审查，也不至于这么多垃圾假冒官方盗号。', '你们都寂寞空虚冷的？没事去加所谓QQ群？', '，我在想就没有个高手反盗吗？给骗子洗劫一空。']","['../../results\\钓鱼网站\\images\\忧伤06231351-0.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-1.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-2.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-3.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-4.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-5.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-6.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-7.jpg']"
回复:现在钓鱼网站都没人管了吗??,我看到骗子贴直接举报乐趣。你还去点,地下城与勇士,尐杰886,2021-11-03 17:24,https://tieba.baidu.com/p/7599000127?pid=141910911011&cid=0#141910911011,"['http://tiebapic.baidu.com/forum/w%3D580/sign=3e281fc4aec4b7453494b71efffd1e78/189fcc11728b47108d6f642186cec3fdfd03235d.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=8960216c8e1349547e1ee86c664c92dd/68be64380cd7912340620d99e8345982b3b78018.jpg']","['你为什么要点？', '吧务不太行，有些两三个小时了还没删', '人才', '建议你以后发贴带上这张图。', '为什么要去点野生的链接呢？助手的链接不行么？', '这活动日期里面有夏日套助力金都能信？？？？', '活该', '你真是个人才', '', '', '该', '经典人傻钱多', '建议脱坑，否则房子都被骗了你还在刷深渊', '我看到骗子贴直接举报乐趣。你还去点', '只要不能扫码登录和快速登录的都是骗子网站']","['../../results\\钓鱼网站\\images\\尐杰886-0.jpg', '../../results\\钓鱼网站\\images\\尐杰886-1.jpg']"
回复:现在钓鱼网站都没人管了吗??,"话说就毒奶粉的做的那么逼真吗,其他游戏都没见过那么逼真的",地下城与勇士,freegfhkj,2021-11-04 01:09,https://tieba.baidu.com/p/7599000127?pid=141915917587&cid=0#141915917587,['http://tiebapic.baidu.com/forum/w%3D580/sign=cff2e53a73d12f2ece05ae687fc3d5ff/ae0d8644ebf81a4ce5116824922a6059242da6ff.jpg'],"['无语了，这都被骗', '？水贴？真有这么傻的人？这不是在线v我50？你乖乖给钱的骗术？', '一级号啊', '看到夏日套吓死我了', '扫码不能登陆的都是骗子，除非你能百分百确定开活动的app是腾讯家的(例如之前虎牙一个活动忘了对接快捷登录了只能手动输密码)', '不会是同一个吧中午看见之后会了句 没想到真有中招的', '这些b号一直在刷楼', '遵循三点，，域名花里胡哨的，pass不能扫码登录的pass不能一键登录的pass', '该，国庆那天已经爆了 还能上当', '手机令牌', '骗子都不够用了', '要不是你这样的人太多了，骗子哪有活路', '槽点太多不知道从哪里吐，古老至极的骗术，游戏内外，满世界都在宣传警惕钓鱼链接，说实话，真不值得同情。登录保护，短信通知，安全模式，这么多的措施，但凡绑个密保都不会被洗，属实无语。。。', '话说就毒奶粉的钓鱼网站做的那么逼真吗，其他游戏钓鱼网站都没见过那么逼真的', '哦']",['../../results\\钓鱼网站\\images\\freegfhkj.jpg']
回复:现在钓鱼网站都没人管了吗??,"建议脱坑,否则房子都被骗了你还在刷深渊",地下城与勇士,天下为谁亡,2021-11-03 17:15,https://tieba.baidu.com/p/7599000127?pid=141910802570&cid=0#141910802570,"['http://tiebapic.baidu.com/forum/w%3D580/sign=3e281fc4aec4b7453494b71efffd1e78/189fcc11728b47108d6f642186cec3fdfd03235d.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=8960216c8e1349547e1ee86c664c92dd/68be64380cd7912340620d99e8345982b3b78018.jpg']","['你为什么要点？', '吧务不太行，有些两三个小时了还没删', '人才', '建议你以后发贴带上这张图。', '为什么要去点野生的链接呢？助手的链接不行么？', '这活动日期里面有夏日套助力金都能信？？？？', '活该', '你真是个人才', '', '', '该', '经典人傻钱多', '建议脱坑，否则房子都被骗了你还在刷深渊', '我看到骗子贴直接举报乐趣。你还去点', '只要不能扫码登录和快速登录的都是骗子网站']","['../../results\\钓鱼网站\\images\\尐杰886-0.jpg', '../../results\\钓鱼网站\\images\\尐杰886-1.jpg']"
回复:现在钓鱼网站都没人管了吗??,回复◆奇迹的h :那你刃影是什么时装呀,地下城与勇士,Mini狐,2021-11-03 19:31,https://tieba.baidu.com/p/7599000127?pid=141909849301&cid=141912316525#141912316525,"['http://tiebapic.baidu.com/forum/w%3D580/sign=2055750a4cdfa9ecfd2e561f52d1f754/f891a50f4bfbfbed79e2216925f0f736afc31f2f.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=84aa33f9f4ec8a13141a57e8c7029157/06314afbfbedab64d0c95ad6aa36afc379311e2f.jpg']","['谁点谁被盗号，我刚被盗了10亿金币，200万无色，一块技功5.6史诗玉，我已经报警了，后续给大家更新，有关系的帮忙查查是哪个地区的！', '顶我上去。', '顶我上去。', '该着', '顶了', '不是手机QQ扫码登录的网站一律不上', '登录过的记得改下密码！！！！', '吧务真是不做事', '他那个域名就不是TX的域名，这个看仔细了。而且现在这些操作能扫码一定要扫码登陆。', '为什么你会被这种网站骗啊，机器人24小时刷帖吧务是人管不住的，发这个贴的账号也换了十几个了', '还真有人上当啊 我的天', '手动输入密码真有你的', '', '666', '这样自爆容易让9月末的那群人无地自容']","['../../results\\钓鱼网站\\images\\第三回合_-0.jpg', '../../results\\钓鱼网站\\images\\第三回合_-1.jpg']"
回复:现在钓鱼网站都没人管了吗??,为什么要去点野生的链接呢?助手的链接不行么?,地下城与勇士,浅白深黑色,2021-11-03 16:56,https://tieba.baidu.com/p/7599000127?pid=141910578549&cid=0#141910578549,"['http://tiebapic.baidu.com/forum/w%3D580/sign=3e281fc4aec4b7453494b71efffd1e78/189fcc11728b47108d6f642186cec3fdfd03235d.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=8960216c8e1349547e1ee86c664c92dd/68be64380cd7912340620d99e8345982b3b78018.jpg']","['你为什么要点？', '吧务不太行，有些两三个小时了还没删', '人才', '建议你以后发贴带上这张图。', '为什么要去点野生的链接呢？助手的链接不行么？', '这活动日期里面有夏日套助力金都能信？？？？', '活该', '你真是个人才', '', '', '该', '经典人傻钱多', '建议脱坑，否则房子都被骗了你还在刷深渊', '我看到骗子贴直接举报乐趣。你还去点', '只要不能扫码登录和快速登录的都是骗子网站']","['../../results\\钓鱼网站\\images\\尐杰886-0.jpg', '../../results\\钓鱼网站\\images\\尐杰886-1.jpg']"
回复:这游戏的钓鱼哥是个什么样的存在,我以前2010上刚买的双管永久号被盗了记忆犹新!你在这个网站登录账号密码就会被这个后台记记录,反恐精英ol,拽少爷jay,2021-11-23 14:50,https://tieba.baidu.com/p/7623098655?pid=142177659878&cid=0#142177659878,"['http://tiebapic.baidu.com/forum/w%3D580/sign=cc68ebe8e9af2eddd4f149e1bd110102/65cec309b3de9c826b396c612981800a18d84313.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=b87f36d4754e251fe2f7e4f09787c9c2/8c1f8c510fb30f24bbec78ed8d95d143ac4b0305.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=28cf8e2d6d4e251fe2f7e4f09787c9c2/8c1f8c510fb30f242b5cc0149595d143ac4b037d.jpg']","['09年就开始有了', '钓鱼吊了10年，甚至比游戏玩家还久', '神一样的存在，感谢它的这份坚持', '这种被骗的话，进了他们做的和官网差不多的假网址，输入账号和密码绝对死，分分钟给你盗了。', '没准假网站都已经没有了。钓鱼哥还在。', '每次抽奖就有人发这个，我最老的一封邮件还是11年吧好像', '记得是10年还是11年作为萌新，第一次看到我堂哥玩生化，一看就喜欢上了，玩了一段时间，捡箱子有旋风ak，觉得非常帅威力又大，在公屏上看到有刷ak，买了100块的移动充值卡被骗了', '好了已经试水了就这些', '我以前2010上钓鱼网站刚买的双管永久号被盗了记忆犹新！你在这个网站登录账号密码就会被这个钓鱼网站后台记记录', '还真有', '我第二个号就是被这个骗没了', '不花钱送一套传奇套？隔壁传奇都不敢这么玩', '以前刚玩不懂就被盗了一个号', '谢谢，已经领到全神拳霸的号了', '13年的陪伴❤️一路有你❤️']","['../../results\\钓鱼网站\\images\\拽少爷jay-0.jpg', '../../results\\钓鱼网站\\images\\拽少爷jay-1.jpg', '../../results\\钓鱼网站\\images\\拽少爷jay-2.jpg']"
挂个钓鱼网站 骑士吧赶紧删,应该没人会信这种网***吧???,地下城与勇士,nc希曼,2021-10-20 11:24,https://tieba.baidu.com/p/7581732482?pid=141730923352&cid=0#141730923352,['http://tiebapic.baidu.com/forum/w%3D580/sign=64ea09094cdfa9ecfd2e561f52d0f754/f891a50f4bfbfbed3d5d5d6a25f0f736afc31f59.jpg'],"['应该没人会信这种钓鱼网***吧？？？', '晚了，昨天号已经被洗了']",['../../results\\钓鱼网站\\images\\nc希曼.jpg']
"各位xdm,这是个钓鱼网站吗","这是个什么??一个csgo的好友叫我帮他投票,不敢在电脑上点开就转移到手机上看看。",csgo,Zi桀,2021-12-02 00:37,https://tieba.baidu.com/p/7634436109?pid=142294308391&cid=0#142294308391,['http://tiebapic.baidu.com/forum/w%3D580/sign=ed314a5df7b7d0a27bc90495fbee760d/909875b5c9ea15ce76d6c6e6f3003af33b87b24c.jpg'],"['这是个什么网站？钓鱼？一个csgo的好友叫我帮他投票，不敢在电脑上点开就转移到手机上看看。', '自顶一下', '好耶 号没了', '钓鱼🐠网站', '放心 没登录，而且我还是用手机打开的']",['../../results\\钓鱼网站\\images\\Zi桀.jpg']
"回复:楼下是钓鱼网站!!!大家注意了,点链接的改下密码。顺手举报一下",美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉,地下城与勇士,零点零八三三,2021-11-06 11:38,https://tieba.baidu.com/p/7602378630?pid=141947123914&cid=0#141947123914,"['http://tiebapic.baidu.com/forum/w%3D580/sign=89edd591140fd9f9a0175561152cd42b/25e8267f9e2f07084a2dd0edac24b899a801f2f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=351a1624922a60595210e1121835342d/3c11060828381f308d317744ec014c086f06f0f6.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=cb8d8dc92b094b36db921be593cc7c00/abc991529822720ef6d391ec26cb0a46f21fab42.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=250fff1ec6504fc2a25fb00dd5dde7f0/b872500fd9f9d72a6a78630b892a2834349bbb42.jpg']","['希望吧务能做点事！！！。删贴，封号！！！我被盗了4亿金币 一块5.6技功辟邪玉，我已经报警了，不过现在刚立案，谁能提供一下这个网址的位置，必有重谢！！！看下图！！！', '顶了', '顶了', '', '顶了', '美好的一天从别人的气急败坏开始骗子哥加油我是你的nc粉', '自己贪小便宜怪谁，2个字送你。活该', '', '顶了', '顶了啊', '顶了', '顶了', '顶了', '。', '顶了']","['../../results\\钓鱼网站\\images\\零点零八三三-0.jpg', '../../results\\钓鱼网站\\images\\零点零八三三-1.jpg', '../../results\\钓鱼网站\\images\\零点零八三三-2.jpg', '../../results\\钓鱼网站\\images\\零点零八三三-3.jpg']"
"楼下是钓鱼网站,吧友们看我帖子,湖北警方介入调查了!","希望吧务删除封禁?发布的!像发布的根本不管!!笑死!!还身正,笑死我了!。我都截图了,收集证据。!!!湖北警方已经介入调查,希望吧友能提供证据,被盗的留言可以追回!!!",地下城与勇士,id吴彦祖,2021-11-09 16:06,https://tieba.baidu.com/p/7606181695?pid=141991467474&cid=0#141991467474,"['http://tiebapic.baidu.com/forum/w%3D580/sign=04fe248589bf6c81f7372ce08c3fb1d7/aeca30adcbef7609d34a59726bdda3cc7dd99e5d.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=f8a7df3ada01a18bf0eb1247ae2e0761/14c35366d0160924d86bfb0d890735fae6cd341c.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=956aea3e6b7adab43dd01b4bbbd5b36b/b9ebac6eddc451daecb855fdebfd5266d016321c.jpg']","['希望吧务删除封禁🈲发布钓鱼网站的！像发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。！！！！湖北警方已经介入调查，希望吧友能提供证据，被盗的留言可以追回！！！！！', '被盗可以追回。', '号多的话怎么禁？我还看到一个288后缀的另外小吧只能1天，大吧只能10天，都不能禁永久']","['../../results\\钓鱼网站\\images\\id吴彦祖-0.jpg', '../../results\\钓鱼网站\\images\\id吴彦祖-1.jpg', '../../results\\钓鱼网站\\images\\id吴彦祖-2.jpg']"
"等了好久终于遇到钓鱼网站了,逐步说明这个网站的流程。","首先注意这不是邮箱官网,QQ发的一般是QQ邮箱什么项目组,标题为蓝色的。",qq三国,忧伤06231351,2021-10-12 16:37,https://tieba.baidu.com/p/7572809695?pid=141640812812&cid=0#141640812812,"['http://tiebapic.baidu.com/forum/w%3D580/sign=ad8adf27f7fb43161a1f7a7210a64642/37627dcb0a46f21f2eeee1bfb3246b600e33aea9.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=432f72ea66c79f3d8fe1e4388aa1cdbc/2355fa039245d6885e2d85b1f9c27d1ed21b2424.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7bc42d0be4389b5038ffe05ab535e5f1/7dbefbfaaf51f3def99a8e71c9eef01f3a297927.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=f8f75325922a60595210e1121836342d/3591b0003af33a8740a8bff6835c10385143b5ba.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=e5036945513387449cc52f74610fd937/d433053b5bb5c9ea06e934f68839b6003af3b331.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7992cbcf48ce36d3a20483380af33a24/1b5ab4119313b07ee8a7671d51d7912397dd8c31.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=7c6e2708892a283443a636036bb5c92e/da2fef50352ac65c0c0f5166a6f2b21192138ac1.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=bccb3c9906a98226b8c12b2fba83b97a/53b3b651f8198618617551680fed2e738ad4e651.jpg']","['首先注意这不是邮箱官网，QQ发的一般是QQ邮箱什么项目组，标题为蓝色的。', '看到不要慌，去安全中心确定下有没有异地登录，一般异地登录会被冻结谁也，用不了需要解冻。', '这些都是假的点进去没什么不详细说了，直接跳过。', 'QQ号对的玩玩他，密码是 随便输入的pianzinidiezaishuani（骗子你爹在耍你），这里说一句在不确定是官网的话密码随便输入如果不显示密码错误，肯定是钓鱼网站了。', '这两个随便输入直接跳过了.我输入的1414114、7474747474.', '', '不得不说现在骗子的钓鱼网站越来越完善了。和官网的一样，输入完后就是第二张图这样。这时候你所有的信息都是你亲手输入给骗子的。', 'gkd', '最后说一句，收到类似的邮件不要慌，去手机管家或者安全中心确认一下，如果都没有，手机上QQ有个紧急冻结，冻结就好了哪怕你号正在登录也会被踢下来。遇到不确定是不是官网像我随便输入，能下一步的都是钓鱼网站，信息不正确密码错误的是官网。官方网站有格式的，不能随便输入。', '刚刚又想起来一个：手机更改绑定最少需要24小时，没有几个小时就会更换的，而且被更换腾讯会给你的手机发更换提示，并且你只要回复一下就可以取消更改。', '正经人谁用网站改密码啊直接要改安全中心app打开两分钟的事', '你刚加QQ群，基本三天内会收到一封，我号上已经有好几封这样的信了。', '官方不作为，如果在发邮件时对邮件进行审查，也不至于这么多垃圾假冒官方盗号。', '你们都寂寞空虚冷的？没事去加所谓QQ群？', '，我在想就没有个高手反盗吗？给骗子洗劫一空。']","['../../results\\钓鱼网站\\images\\忧伤06231351-0.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-1.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-2.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-3.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-4.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-5.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-6.jpg', '../../results\\钓鱼网站\\images\\忧伤06231351-7.jpg']"
大家注意了!!楼下是钓鱼网站!!点链接的改下密码!!,"吧务只会删除封禁?像我这样提醒大家的,反而发布的根本不管!!笑死!!还身正,笑死我了!。我都截图了,收集证据。",地下城与勇士,璐村惂鐢ㄦ埛_atN4EtZ,2021-11-07 19:02,https://tieba.baidu.com/p/7603884140?pid=141965991879&cid=0#141965991879,"['http://tiebapic.baidu.com/forum/w%3D580/sign=69846d2606166d223877159c76220945/2018cefc1e178a82857e954db303738da877e858.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=1051367f782dd42a5f0901a3333a5b2f/8a061e30e924b8996e7a1a2e33061d950a7bf625.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=6391e2b010fbb2fb342b581a7f4b2043/157b42a98226cffc2468555ffc014a90f703ea58.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=2089e437ce13b07ebdbd50003cd69113/553d908fa0ec08fa8a4670b104ee3d6d55fbda25.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=b987c591140fd9f9a0175561152cd42b/25e8267f9e2f07087a47c0edac24b899a801f258.jpg']","['吧务只会删除封禁🈲像我这样提醒大家的，反而发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。', '顶了', '在dnf吧点链接？只能说人才做活动只在官方app上找，其他渠道的都有猫腻', '想点好的，可能吧务封不过来', '还好我没乱点', '黄牌根本不会被骗，被骗的大多数是蓝牌和回归玩家吧', '点了不登录也会被盗吗', '顶', '顶了', '顶了', '怎么说呢？你竟然觉得毒奶粉老哥会看不懂这种骗子？？？？？']","['../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-0.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-1.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-2.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-3.jpg', '../../results\\钓鱼网站\\images\\璐村惂鐢ㄦ埛_atN4EtZ-4.jpg']"
楼下是钓鱼网站!!不要点链接!!湖北警方介入了。,"希望吧务删除封禁?发布的!像发布的根本不管!!笑死!!还身正,笑死我了!。我都截图了,收集证据。!!!湖北警方已经介入调查,希望吧友能提供证据,被盗的留言可以追回!!!",地下城与勇士,,2021-11-10 16:17,https://tieba.baidu.com/p/7607480305?pid=142005071198&cid=0#142005071198,"['http://tiebapic.baidu.com/forum/w%3D580/sign=a7332b65a6f2b211e42e8546fa806511/c11963d0f703918f17e770dc0c3d269759eec4b5.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=634fd5120482b2b7a79f39cc01adcb0a/10c542166d224f4ae2af3e0554f790529822d1b5.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=3fa847fd4cf79052ef1f47363cf2d738/e8aef703738da977261eb2c5f551f8198718e3ed.jpg', 'http://tiebapic.baidu.com/forum/w%3D580/sign=b3feb3cfd613b07ebdbd50003cd69113/553d908fa0ec08fa193127491cee3d6d54fbdaed.jpg']","['希望吧务删除封禁🈲发布钓鱼网站的！像发布钓鱼网站的根本不管！！笑死！！还身正，笑死我了！。我都截图了，收集证据。！！！！湖北警方已经介入调查，希望吧友能提供证据，被盗的留言可以追回！！！！', '顶', '顶了', '真是股清流，都发几天了', '顶']","['../../results\\钓鱼网站\\images\\-0.jpg', '../../results\\钓鱼网站\\images\\-1.jpg', '../../results\\钓鱼网站\\images\\-2.jpg', '../../results\\钓鱼网站\\images\\-3.jpg']"
